ensemblID	community
ENSG00000106263	31
ENSG00000106268	31
ENSG00000106290	6
ENSG00000106330	6
ENSG00000106344	60
ENSG00000106346	31
ENSG00000106351	6
ENSG00000106355	45
ENSG00000106367	6
ENSG00000106399	31
ENSG00000106400	6
ENSG00000106460	31
ENSG00000106477	60
ENSG00000106479	80
ENSG00000106565	403
ENSG00000106588	45
ENSG00000106591	45
ENSG00000106605	656
ENSG00000106608	45
ENSG00000106615	80
ENSG00000106617	80
ENSG00000106628	45
ENSG00000106635	204
ENSG00000106636	45
ENSG00000106682	204
ENSG00000106803	98
ENSG00000106993	272
ENSG00000107036	160
ENSG00000107140	42
ENSG00000107185	34
ENSG00000107223	17
ENSG00000107262	657
ENSG00000107341	42
ENSG00000107566	14
ENSG00000107651	14
ENSG00000107669	89
ENSG00000107672	89
ENSG00000107815	14
ENSG00000107816	14
ENSG00000107819	871
ENSG00000107829	14
ENSG00000107862	14
ENSG00000107872	41
ENSG00000107874	14
ENSG00000107882	14
ENSG00000107897	33
ENSG00000107929	33
ENSG00000107937	33
ENSG00000107949	578
ENSG00000107951	33
ENSG00000107959	33
ENSG00000107960	872
ENSG00000108010	89
ENSG00000108055	14
ENSG00000108094	33
ENSG00000108100	33
ENSG00000108106	44
ENSG00000108107	10
ENSG00000108256	58
ENSG00000108262	58
ENSG00000108298	56
ENSG00000108306	56
ENSG00000108344	56
ENSG00000108349	56
ENSG00000108389	158
ENSG00000108395	902
ENSG00000108406	39
ENSG00000108423	39
ENSG00000108439	515
ENSG00000108443	39
ENSG00000108465	375
ENSG00000108468	375
ENSG00000108474	1
ENSG00000108506	39
ENSG00000108509	1
ENSG00000108510	39
ENSG00000108518	1
ENSG00000108523	1
ENSG00000108528	1
ENSG00000108557	1
ENSG00000108559	1
ENSG00000108561	1
ENSG00000108587	58
ENSG00000108588	39
ENSG00000108590	1
ENSG00000108591	1
ENSG00000108592	39
ENSG00000108599	157
ENSG00000108604	39
ENSG00000108641	157
ENSG00000108651	90
ENSG00000108666	90
ENSG00000108671	90
ENSG00000108733	90
ENSG00000108774	51
ENSG00000108788	51
ENSG00000108819	57
ENSG00000108821	97
ENSG00000108826	57
ENSG00000108829	57
ENSG00000108848	57
ENSG00000108883	51
ENSG00000108953	1
ENSG00000108961	1
ENSG00000108963	1
ENSG00000109016	157
ENSG00000109066	216
ENSG00000109079	58
ENSG00000109083	58
ENSG00000109103	58
ENSG00000109111	58
ENSG00000109118	58
ENSG00000109133	267
ENSG00000109180	267
ENSG00000109475	10
ENSG00000109519	43
ENSG00000109674	9
ENSG00000109685	43
ENSG00000109736	43
ENSG00000109805	9
ENSG00000109917	5
ENSG00000109919	75
ENSG00000110011	22
ENSG00000110013	909
ENSG00000110046	40
ENSG00000110057	37
ENSG00000110060	5
ENSG00000110066	37
ENSG00000110075	37
ENSG00000110080	5
ENSG00000110107	106
ENSG00000110108	106
ENSG00000110172	54
ENSG00000110218	54
ENSG00000110237	53
ENSG00000110274	5
ENSG00000110330	5
ENSG00000110344	5
ENSG00000110367	5
ENSG00000110395	5
ENSG00000110422	117
ENSG00000110429	117
ENSG00000110435	117
ENSG00000110442	117
ENSG00000110448	86
ENSG00000110497	75
ENSG00000110536	75
ENSG00000110583	22
ENSG00000110619	11
ENSG00000110696	11
ENSG00000110700	11
ENSG00000110711	37
ENSG00000110713	11
ENSG00000110717	37
ENSG00000110719	37
ENSG00000110756	11
ENSG00000110768	11
ENSG00000110931	61
ENSG00000111011	94
ENSG00000111142	192
ENSG00000111203	404
ENSG00000111206	9
ENSG00000111229	65
ENSG00000111231	115
ENSG00000111237	115
ENSG00000111300	65
ENSG00000111321	179
ENSG00000111331	69
ENSG00000111335	69
ENSG00000111361	61
ENSG00000111364	61
ENSG00000111445	61
ENSG00000111540	150
ENSG00000111639	83
ENSG00000111652	83
ENSG00000111664	659
ENSG00000111665	9
ENSG00000111667	83
ENSG00000111669	83
ENSG00000111671	647
ENSG00000111678	83
ENSG00000111679	83
ENSG00000111684	648
ENSG00000111707	65
ENSG00000111737	94
ENSG00000111785	660
ENSG00000111786	61
ENSG00000111790	133
ENSG00000111801	147
ENSG00000111832	29
ENSG00000111845	232
ENSG00000111875	29
ENSG00000111877	29
ENSG00000111907	661
ENSG00000111911	379
ENSG00000112033	268
ENSG00000112039	268
ENSG00000112078	132
ENSG00000112110	62
ENSG00000112146	662
ENSG00000112159	68
ENSG00000112167	32
ENSG00000112200	520
ENSG00000112210	405
ENSG00000112234	406
ENSG00000112237	29
ENSG00000112249	68
ENSG00000112282	379
ENSG00000112304	407
ENSG00000112306	10
ENSG00000112335	29
ENSG00000112365	29
ENSG00000112367	29
ENSG00000112379	91
ENSG00000112578	32
ENSG00000112584	62
ENSG00000112592	62
ENSG00000112624	32
ENSG00000112640	32
ENSG00000112651	32
ENSG00000112659	32
ENSG00000112695	68
ENSG00000112697	68
ENSG00000112701	68
ENSG00000112742	9
ENSG00000112769	408
ENSG00000112796	409
ENSG00000112851	221
ENSG00000112941	99
ENSG00000112983	410
ENSG00000112984	9
ENSG00000113013	95
ENSG00000113048	77
ENSG00000113068	47
ENSG00000113141	95
ENSG00000113163	313
ENSG00000113194	47
ENSG00000113211	112
ENSG00000113212	112
ENSG00000113240	118
ENSG00000113282	95
ENSG00000113312	95
ENSG00000113360	82
ENSG00000113368	9
ENSG00000113384	82
ENSG00000113456	82
ENSG00000113460	82
ENSG00000113569	82
ENSG00000113575	47
ENSG00000113593	77
ENSG00000113595	124
ENSG00000113597	124
ENSG00000113643	95
ENSG00000113721	490
ENSG00000113811	3
ENSG00000113812	3
ENSG00000113845	72
ENSG00000113851	164
ENSG00000114062	12
ENSG00000114098	72
ENSG00000114302	3
ENSG00000114316	3
ENSG00000114331	102
ENSG00000114353	3
ENSG00000114354	136
ENSG00000114383	3
ENSG00000114388	3
ENSG00000114391	10
ENSG00000114395	3
ENSG00000114503	102
ENSG00000114648	3
ENSG00000114650	3
ENSG00000114656	411
ENSG00000114670	72
ENSG00000114686	72
ENSG00000114735	3
ENSG00000114738	3
ENSG00000114742	223
ENSG00000114745	223
ENSG00000114757	663
ENSG00000114767	3
ENSG00000114796	109
ENSG00000114857	3
ENSG00000114867	64
ENSG00000114902	3
ENSG00000114904	3
ENSG00000114942	10
ENSG00000115085	86
ENSG00000115128	111
ENSG00000115163	9
ENSG00000115267	360
ENSG00000115268	10
ENSG00000115286	21
ENSG00000115318	314
ENSG00000115325	314
ENSG00000115392	664
ENSG00000115484	111
ENSG00000115541	868
ENSG00000115598	665
ENSG00000115602	96
ENSG00000115694	113
ENSG00000115828	666
ENSG00000115839	283
ENSG00000115840	281
ENSG00000115904	412
ENSG00000115993	667
ENSG00000116030	214
ENSG00000116039	294
ENSG00000116120	125
