ensembl_id	no_na	mean	median	sd	lowerq	upperq	min	max
ENSG00000140450	210	3.138095238095238	2	6.591641524030029	2	3	1	93
ENSG00000259478	210	3.138095238095238	2	6.591641524030029	2	3	1	93
ENSG00000101307	210	3.257142857142857	2	4.36060785769428	2	4	1	57
ENSG00000271523	210	3.257142857142857	2	4.36060785769428	2	4	1	57
ENSG00000196166	210	3.942857142857143	2	3.922279806313634	2	4.75	1	34
ENSG00000254111	210	4.1	3	3.866739536243465	2	5	1	20
ENSG00000254290	210	4.1	3	3.866739536243465	2	5	1	20
ENSG00000254306	210	4.109523809523809	3	3.864004512502041	2	5	1	20
ENSG00000253344	210	4.114285714285714	3	3.8632467336005507	2	5	1	20
ENSG00000223215	210	4.114285714285714	3	3.8632467336005507	2	5	1	20
ENSG00000183779	210	4.114285714285714	3	3.8632467336005507	2	5	1	20
ENSG00000253181	210	4.114285714285714	3	3.8632467336005507	2	5	1	20
ENSG00000183154	210	4.09047619047619	3	3.8234237471339867	2	5	1	20
ENSG00000147475	210	4.09047619047619	3	3.8234237471339867	2	5	1	20
ENSG00000233170	210	4.09047619047619	3	3.8234237471339867	2	5	1	20
ENSG00000147471	210	4.095238095238095	3	3.8201776293875276	2	5	1	20
ENSG00000020181	210	4.095238095238095	3	3.8201776293875276	2	5	1	20
ENSG00000104221	210	4.042857142857143	2.5	3.806701648883062	2	5	1	20
ENSG00000280064	210	4.042857142857143	2.5	3.806701648883062	2	5	1	20
ENSG00000264965	210	4.071428571428571	3	3.8062706832294917	2	5	1	20
ENSG00000188778	210	4.071428571428571	3	3.8062706832294917	2	5	1	20
ENSG00000270865	210	4.071428571428571	3	3.8062706832294917	2	5	1	20
ENSG00000187840	210	4.071428571428571	3	3.8062706832294917	2	5	1	20
ENSG00000156675	210	4.0476190476190474	2.5	3.8035011631653335	2	5	1	20
ENSG00000241032	210	4.0476190476190474	2.5	3.8035011631653335	2	5	1	20
ENSG00000169154	210	4.076190476190476	3	3.8030338885952095	2	5	1	20
ENSG00000253414	210	4.066666666666666	3	3.7754347426505412	2	5	1	20
