ensemblID	community
ENSG00000125952	169
ENSG00000125968	102
ENSG00000125970	277
ENSG00000125971	277
ENSG00000125977	277
ENSG00000125991	277
ENSG00000125995	277
ENSG00000126003	277
ENSG00000126012	503
ENSG00000126062	214
ENSG00000126070	160
ENSG00000126088	160
ENSG00000126107	256
ENSG00000126216	63
ENSG00000126217	63
ENSG00000126226	63
ENSG00000126243	184
ENSG00000126247	184
ENSG00000126254	184
ENSG00000126261	184
ENSG00000126267	184
ENSG00000126351	146
ENSG00000126368	14
ENSG00000126432	348
ENSG00000126456	117
ENSG00000126457	257
ENSG00000126461	117
ENSG00000126464	117
ENSG00000126524	142
ENSG00000126581	546
ENSG00000126602	145
ENSG00000126653	123
ENSG00000126698	669
ENSG00000126746	312
ENSG00000126749	312
ENSG00000126756	15
ENSG00000126773	169
ENSG00000126775	169
ENSG00000126787	158
ENSG00000126804	169
ENSG00000126814	169
ENSG00000126858	546
ENSG00000126870	142
ENSG00000126883	296
ENSG00000126903	258
ENSG00000126945	95
ENSG00000126947	95
ENSG00000127054	374
ENSG00000127083	259
ENSG00000127191	296
ENSG00000127329	349
ENSG00000127419	83
ENSG00000127445	260
ENSG00000127463	669
ENSG00000127481	669
ENSG00000127526	115
ENSG00000127540	117
ENSG00000127564	158
ENSG00000127580	145
ENSG00000127616	432
ENSG00000127774	117
ENSG00000127804	120
ENSG00000127837	246
ENSG00000127870	63
ENSG00000127884	653
ENSG00000127922	142
ENSG00000127948	288
ENSG00000127980	142
ENSG00000127993	142
ENSG00000128016	230
ENSG00000128050	17
ENSG00000128052	16
ENSG00000128059	17
ENSG00000128159	165
ENSG00000128165	165
ENSG00000128185	165
ENSG00000128191	165
ENSG00000128245	165
ENSG00000128271	262
ENSG00000128272	165
ENSG00000128284	19
ENSG00000128294	165
ENSG00000128298	263
ENSG00000128309	18
ENSG00000128311	18
ENSG00000128335	19
ENSG00000128346	264
ENSG00000128394	122
ENSG00000128463	526
ENSG00000128513	142
ENSG00000128524	142
ENSG00000128563	142
ENSG00000128581	142
ENSG00000128585	142
ENSG00000128607	142
ENSG00000128609	142
ENSG00000128617	265
ENSG00000128626	184
ENSG00000128708	20
ENSG00000128710	266
ENSG00000128731	526
ENSG00000128789	26
ENSG00000128908	526
ENSG00000128928	526
ENSG00000128951	526
ENSG00000128989	526
ENSG00000129071	47
ENSG00000129083	74
ENSG00000129084	74
ENSG00000129167	56
ENSG00000129195	158
ENSG00000129197	120
ENSG00000129219	120
ENSG00000129235	120
ENSG00000129245	120
ENSG00000129250	120
ENSG00000129255	120
ENSG00000129295	267
ENSG00000129347	432
ENSG00000129354	432
ENSG00000129422	346
ENSG00000129460	169
ENSG00000129472	169
ENSG00000129484	169
ENSG00000129493	169
ENSG00000129515	169
ENSG00000129518	169
ENSG00000129559	169
ENSG00000129562	169
ENSG00000129625	281
ENSG00000129636	105
ENSG00000129691	64
ENSG00000129696	346
ENSG00000129810	158
ENSG00000129932	117
ENSG00000129933	268
ENSG00000129968	117
ENSG00000130021	503
ENSG00000130023	28
ENSG00000130045	296
ENSG00000130165	432
ENSG00000130176	350
ENSG00000130177	63
ENSG00000130193	494
ENSG00000130204	184
ENSG00000130227	346
ENSG00000130244	184
ENSG00000130255	146
ENSG00000130311	269
ENSG00000130332	117
ENSG00000130340	270
ENSG00000130347	28
ENSG00000130348	28
ENSG00000130349	28
ENSG00000130363	28
ENSG00000130382	546
ENSG00000130396	28
ENSG00000130479	117
ENSG00000130489	165
ENSG00000130511	271
ENSG00000130544	401
ENSG00000130545	546
ENSG00000130559	296
ENSG00000130589	277
ENSG00000130590	277
ENSG00000130635	316
ENSG00000130638	165
ENSG00000130640	653
ENSG00000130669	184
ENSG00000130699	277
ENSG00000130703	277
ENSG00000130706	277
ENSG00000130713	296
ENSG00000130717	296
ENSG00000130723	274
ENSG00000130724	117
ENSG00000130725	117
ENSG00000130726	117
ENSG00000130731	145
ENSG00000130734	432
ENSG00000130748	117
ENSG00000130764	374
ENSG00000130772	669
ENSG00000130779	163
ENSG00000130803	117
ENSG00000130811	432
ENSG00000130816	432
ENSG00000130822	275
ENSG00000130826	21
ENSG00000130827	258
ENSG00000130856	26
ENSG00000130921	276
ENSG00000130935	194
ENSG00000131013	28
ENSG00000131023	28
ENSG00000131043	277
ENSG00000131051	277
ENSG00000131069	277
ENSG00000131100	165
ENSG00000131115	138
ENSG00000131143	141
ENSG00000131148	141
ENSG00000131149	141
ENSG00000131165	141
ENSG00000131174	146
ENSG00000131188	117
ENSG00000131323	141
ENSG00000131381	465
ENSG00000131462	546
ENSG00000131467	546
ENSG00000131469	146
ENSG00000131470	546
ENSG00000131475	546
ENSG00000131495	281
ENSG00000131508	281
ENSG00000131558	278
ENSG00000131584	374
ENSG00000131591	374
ENSG00000131626	126
ENSG00000131652	145
ENSG00000131653	145
ENSG00000131732	281
ENSG00000131748	146
ENSG00000131791	279
ENSG00000131845	359
ENSG00000131899	120
ENSG00000131931	64
ENSG00000131943	182
ENSG00000131966	169
ENSG00000132153	214
ENSG00000132155	465
ENSG00000132254	74
ENSG00000132275	74
ENSG00000132286	74
ENSG00000132341	163
ENSG00000132361	120
ENSG00000132376	120
ENSG00000132382	120
ENSG00000132383	120
ENSG00000132388	120
ENSG00000132406	83
ENSG00000132434	140
ENSG00000132436	140
ENSG00000132463	70
ENSG00000132467	261
ENSG00000132471	77
ENSG00000132478	77
ENSG00000132485	10
ENSG00000132507	120
ENSG00000132510	120
ENSG00000132514	81
ENSG00000132522	120
ENSG00000132581	123
ENSG00000132589	123
ENSG00000132591	123
ENSG00000132600	141
ENSG00000132603	141
ENSG00000132604	141
ENSG00000132612	141
ENSG00000132635	254
ENSG00000132646	254
ENSG00000132661	254
ENSG00000132664	254
ENSG00000132670	254
ENSG00000132676	385
ENSG00000132698	432
ENSG00000132740	126
ENSG00000132801	13
ENSG00000132824	248
ENSG00000132825	277
ENSG00000132879	280
ENSG00000132912	281
ENSG00000132950	63
ENSG00000132953	63
ENSG00000132963	63
ENSG00000133026	120
ENSG00000133027	120
ENSG00000133028	120
ENSG00000133030	120
ENSG00000133103	63
ENSG00000133106	197
ENSG00000133114	63
ENSG00000133119	63
ENSG00000133121	63
ENSG00000133134	86
ENSG00000133142	66
ENSG00000133193	77
ENSG00000133226	669
ENSG00000133243	117
ENSG00000133250	117
ENSG00000133265	117
ENSG00000133275	117
ENSG00000133313	26
ENSG00000133315	348
ENSG00000133316	348
ENSG00000133318	348
ENSG00000133393	145
ENSG00000133422	165
ENSG00000133460	165
ENSG00000133574	94
ENSG00000133597	142
ENSG00000133606	142
ENSG00000133706	281
ENSG00000133872	346
ENSG00000133884	348
ENSG00000133895	348
ENSG00000133935	169
ENSG00000133961	169
ENSG00000133983	169
ENSG00000133997	169
ENSG00000134001	169
ENSG00000134014	346
ENSG00000134046	26
ENSG00000134049	26
ENSG00000134056	281
ENSG00000134057	158
ENSG00000134058	281
ENSG00000134077	465
ENSG00000134108	465
ENSG00000134109	465
ENSG00000134152	526
ENSG00000134153	526
ENSG00000134186	534
ENSG00000134222	534
ENSG00000134243	534
ENSG00000134248	534
ENSG00000134255	534
ENSG00000134262	534
ENSG00000134265	26
ENSG00000134278	26
ENSG00000134287	332
ENSG00000134321	197
ENSG00000134326	197
ENSG00000134371	283
ENSG00000134419	146
ENSG00000134440	26
ENSG00000134444	26
ENSG00000134452	53
ENSG00000134453	53
ENSG00000134490	26
ENSG00000134508	26
ENSG00000134516	244
ENSG00000134575	52
ENSG00000134690	158
ENSG00000134697	408
ENSG00000134717	22
ENSG00000134748	408
ENSG00000134758	26
ENSG00000134779	26
ENSG00000134815	44
ENSG00000134817	349
ENSG00000134851	284
ENSG00000134853	285
ENSG00000134882	63
ENSG00000134884	63
ENSG00000134899	63
ENSG00000134900	63
ENSG00000134901	286
ENSG00000134905	63
ENSG00000134909	90
ENSG00000134910	90
ENSG00000134970	281
ENSG00000134996	287
ENSG00000135077	36
ENSG00000135093	163
ENSG00000135108	163
ENSG00000135114	197
ENSG00000135148	163
ENSG00000135164	288
ENSG00000135211	142
ENSG00000135241	142
ENSG00000135249	142
ENSG00000135250	142
ENSG00000135297	28
ENSG00000135315	28
ENSG00000135316	28
ENSG00000135317	28
ENSG00000135334	28
ENSG00000135336	28
ENSG00000135341	28
ENSG00000135365	74
ENSG00000135372	74
ENSG00000135387	74
ENSG00000135390	146
ENSG00000135426	167
ENSG00000135451	158
ENSG00000135476	158
ENSG00000135521	28
ENSG00000135535	28
ENSG00000135537	28
ENSG00000135587	28
ENSG00000135596	28
ENSG00000135597	28
ENSG00000135624	232
ENSG00000135686	141
ENSG00000135720	141
ENSG00000135740	289
ENSG00000135763	222
ENSG00000135801	222
ENSG00000135870	141
ENSG00000135899	290
ENSG00000135924	246
ENSG00000135940	117
ENSG00000135999	291
ENSG00000136021	163
ENSG00000136045	163
ENSG00000136100	63
ENSG00000136104	63
ENSG00000136122	63
ENSG00000136143	63
ENSG00000136146	63
ENSG00000136147	63
ENSG00000136152	63
ENSG00000136159	63
ENSG00000136193	23
ENSG00000136238	140
ENSG00000136240	140
ENSG00000136243	140
ENSG00000136261	294
ENSG00000136270	140
ENSG00000136271	140
ENSG00000136279	140
ENSG00000136280	140
ENSG00000136319	169
ENSG00000136367	169
ENSG00000136381	526
ENSG00000136444	194
ENSG00000136448	546
ENSG00000136463	194
ENSG00000136485	194
ENSG00000136492	194
ENSG00000136504	194
ENSG00000136518	238
ENSG00000136521	238
ENSG00000136522	238
ENSG00000136628	222
ENSG00000136710	24
ENSG00000136718	24
ENSG00000136738	53
ENSG00000136754	53
ENSG00000136758	53
ENSG00000136807	296
ENSG00000136811	296
ENSG00000136813	191
ENSG00000136819	296
ENSG00000136824	296
ENSG00000136827	296
ENSG00000136868	273
ENSG00000136870	296
ENSG00000136874	297
ENSG00000136875	29
ENSG00000136877	296
ENSG00000136878	296
ENSG00000136891	298
ENSG00000136897	296
ENSG00000136925	296
ENSG00000136930	296
ENSG00000136933	296
ENSG00000136935	296
ENSG00000136937	296
ENSG00000136938	299
ENSG00000136940	296
ENSG00000136942	146
ENSG00000136950	296
ENSG00000136986	494
ENSG00000137040	106
ENSG00000137055	106
ENSG00000137073	106
ENSG00000137074	106
ENSG00000137076	106
ENSG00000137078	183
ENSG00000137098	106
ENSG00000137100	106
ENSG00000137106	106
ENSG00000137133	106
ENSG00000137145	106
ENSG00000137161	205
ENSG00000137200	205
ENSG00000137207	205
ENSG00000137210	200
ENSG00000137216	205
ENSG00000137221	205
ENSG00000137265	57
ENSG00000137288	205
ENSG00000137364	300
ENSG00000137409	205
ENSG00000137413	205
ENSG00000137414	301
ENSG00000137478	76
ENSG00000137491	379
ENSG00000137492	76
ENSG00000137494	5
ENSG00000137500	5
ENSG00000137502	5
ENSG00000137504	5
ENSG00000137509	5
ENSG00000137513	76
ENSG00000137522	76
ENSG00000137547	448
ENSG00000137563	302
ENSG00000137574	448
ENSG00000137628	197
ENSG00000137656	90
ENSG00000137692	90
ENSG00000137693	90
ENSG00000137700	90
ENSG00000137713	90
ENSG00000137720	90
ENSG00000137760	90
ENSG00000137764	526
ENSG00000137770	526
ENSG00000137776	526
ENSG00000137802	526
ENSG00000137804	158
ENSG00000137806	526
ENSG00000137807	158
ENSG00000137812	158
ENSG00000137814	526
ENSG00000137815	526
ENSG00000137821	303
ENSG00000137822	526
ENSG00000137824	526
ENSG00000137876	526
ENSG00000137942	534
ENSG00000137947	534
ENSG00000137965	197
ENSG00000137992	534
ENSG00000137996	534
ENSG00000138029	304
ENSG00000138107	653
ENSG00000138138	653
ENSG00000138160	158
ENSG00000138162	653
ENSG00000138182	653
ENSG00000138246	236
ENSG00000138279	653
ENSG00000138286	653
ENSG00000138326	146
ENSG00000138381	305
ENSG00000138385	401
ENSG00000138398	401
ENSG00000138411	349
ENSG00000138433	401
ENSG00000138449	306
ENSG00000138495	30
ENSG00000138592	526
ENSG00000138593	526
ENSG00000138594	526
ENSG00000138600	526
ENSG00000138614	526
ENSG00000138617	526
ENSG00000138621	526
ENSG00000138629	526
ENSG00000138646	197
ENSG00000138663	164
ENSG00000138750	164
ENSG00000138757	164
ENSG00000138768	307
ENSG00000138778	158
ENSG00000138785	308
ENSG00000138802	414
ENSG00000138867	165
ENSG00000138942	165
ENSG00000139131	309
ENSG00000139163	310
ENSG00000139168	311
ENSG00000139180	312
ENSG00000139193	313
ENSG00000139194	314
ENSG00000139197	312
ENSG00000139329	316
ENSG00000139343	596
ENSG00000139351	317
ENSG00000139370	163
ENSG00000139372	163
ENSG00000139405	163
ENSG00000139410	163
ENSG00000139428	318
ENSG00000139436	163
ENSG00000139496	63
ENSG00000139505	63
ENSG00000139517	63
ENSG00000139651	320
ENSG00000139668	63
ENSG00000139684	63
ENSG00000139687	63
ENSG00000139697	163
ENSG00000139718	163
ENSG00000139726	163
ENSG00000139734	158
ENSG00000139746	63
ENSG00000139826	63
ENSG00000139835	63
ENSG00000139842	63
ENSG00000139921	169
ENSG00000139974	169
ENSG00000139977	169
ENSG00000139990	169
ENSG00000140006	169
ENSG00000140104	169
ENSG00000140153	169
ENSG00000140157	526
ENSG00000140254	25
ENSG00000140259	526
ENSG00000140262	526
ENSG00000140265	526
ENSG00000140279	25
ENSG00000140280	321
ENSG00000140307	526
ENSG00000140319	526
ENSG00000140326	526
ENSG00000140365	526
ENSG00000140382	526
ENSG00000140395	526
ENSG00000140396	448
ENSG00000140455	526
ENSG00000140463	526
ENSG00000140497	526
ENSG00000140598	526
ENSG00000140632	145
ENSG00000140678	323
ENSG00000140688	145
ENSG00000140691	145
ENSG00000140694	145
ENSG00000140740	145
ENSG00000140749	292
ENSG00000140829	141
ENSG00000140832	141
ENSG00000140854	141
ENSG00000140941	141
ENSG00000140943	141
ENSG00000140948	141
ENSG00000140968	244
ENSG00000140983	145
ENSG00000140988	146
ENSG00000140990	145
ENSG00000140992	145
ENSG00000141002	141
ENSG00000141026	120
ENSG00000141027	120
ENSG00000141030	120
ENSG00000141034	120
ENSG00000141040	120
ENSG00000141076	141
ENSG00000141084	141
ENSG00000141098	141
ENSG00000141101	141
ENSG00000141127	120
ENSG00000141198	54
ENSG00000141219	77
ENSG00000141252	120
ENSG00000141258	120
ENSG00000141293	134
ENSG00000141337	324
ENSG00000141378	194
ENSG00000141380	26
ENSG00000141385	26
ENSG00000141424	325
ENSG00000141425	26
ENSG00000141428	26
ENSG00000141446	26
ENSG00000141452	26
ENSG00000141456	120
ENSG00000141458	26
ENSG00000141480	120
ENSG00000141499	120
ENSG00000141503	120
ENSG00000141504	120
ENSG00000141510	120
ENSG00000141522	77
ENSG00000141551	77
ENSG00000141552	77
ENSG00000141556	77
ENSG00000141560	77
ENSG00000141562	77
ENSG00000141564	77
ENSG00000141568	77
ENSG00000141580	77
ENSG00000141582	72
ENSG00000141627	26
ENSG00000141642	326
ENSG00000141644	26
ENSG00000141646	26
ENSG00000141664	26
ENSG00000141665	26
ENSG00000141699	546
ENSG00000141736	146
ENSG00000141738	146
ENSG00000141741	146
ENSG00000141756	327
ENSG00000141759	26
ENSG00000141867	115
ENSG00000141873	117
ENSG00000141933	117
ENSG00000141985	546
ENSG00000142039	184
ENSG00000142082	74
ENSG00000142156	316
ENSG00000142173	316
ENSG00000142186	348
ENSG00000142230	184
ENSG00000142252	184
ENSG00000142409	117
ENSG00000142453	432
ENSG00000142507	120
ENSG00000142512	328
ENSG00000142534	146
ENSG00000142541	146
ENSG00000142546	257
ENSG00000142599	669
ENSG00000142676	146
ENSG00000142686	160
ENSG00000142687	329
ENSG00000142731	158
ENSG00000142751	669
ENSG00000142867	534
ENSG00000142871	230
ENSG00000142875	534
ENSG00000142892	154
ENSG00000142937	146
ENSG00000142945	158
ENSG00000143033	534
ENSG00000143061	330
ENSG00000143079	534
ENSG00000143093	534
ENSG00000143106	534
ENSG00000143119	88
ENSG00000143126	534
ENSG00000143164	331
ENSG00000143179	141
ENSG00000143228	158
ENSG00000143252	35
ENSG00000143314	385
ENSG00000143319	385
ENSG00000143368	385
ENSG00000143373	385
ENSG00000143374	385
ENSG00000143379	385
ENSG00000143387	333
ENSG00000143393	385
ENSG00000143398	385
ENSG00000143418	385
ENSG00000143420	385
ENSG00000143436	385
ENSG00000143442	385
ENSG00000143476	158
ENSG00000143543	385
ENSG00000143575	385
ENSG00000143612	385
ENSG00000143621	385
ENSG00000143727	45
ENSG00000143740	222
ENSG00000143751	222
ENSG00000143753	222
ENSG00000143756	222
ENSG00000143761	222
ENSG00000143793	222
ENSG00000143801	334
ENSG00000143870	214
ENSG00000143947	63
ENSG00000143977	246
ENSG00000144021	698
ENSG00000144040	335
ENSG00000144224	336
ENSG00000144231	46
ENSG00000144381	28
ENSG00000144524	445
ENSG00000144566	465
ENSG00000144567	246
ENSG00000144591	293
ENSG00000144635	465
ENSG00000144655	230
ENSG00000144659	214
ENSG00000144674	337
ENSG00000144713	146
ENSG00000144736	214
ENSG00000144741	214
ENSG00000144744	214
ENSG00000144746	214
ENSG00000144747	214
ENSG00000144791	214
ENSG00000144840	30
ENSG00000144867	236
ENSG00000145016	238
ENSG00000145029	79
ENSG00000145040	338
ENSG00000145041	214
ENSG00000145050	214
ENSG00000145191	238
ENSG00000145216	27
ENSG00000145220	83
ENSG00000145241	27
ENSG00000145386	158
ENSG00000145388	414
ENSG00000145425	146
ENSG00000145428	339
ENSG00000145431	340
ENSG00000145494	418
ENSG00000145495	418
ENSG00000145592	146
ENSG00000145649	183
ENSG00000145725	209
ENSG00000145740	281
ENSG00000145817	281
ENSG00000145833	281
ENSG00000145868	281
ENSG00000145912	281
ENSG00000145916	341
ENSG00000145936	350
ENSG00000146007	281
ENSG00000146223	205
ENSG00000146232	180
ENSG00000146282	28
ENSG00000146414	28
ENSG00000146425	28
ENSG00000146433	342
ENSG00000146457	28
ENSG00000146476	31
ENSG00000146535	140
ENSG00000146540	140
ENSG00000146576	140
ENSG00000146587	140
ENSG00000146670	158
ENSG00000146676	140
ENSG00000146701	288
ENSG00000146729	140
ENSG00000146731	140
ENSG00000146826	142
ENSG00000146828	142
ENSG00000146830	142
ENSG00000146833	142
ENSG00000146834	142
ENSG00000146842	142
ENSG00000146872	194
ENSG00000146904	142
ENSG00000146909	142
ENSG00000146950	344
ENSG00000146963	142
ENSG00000147133	172
ENSG00000147231	345
ENSG00000147316	346
ENSG00000147364	346
ENSG00000147400	549
ENSG00000147416	346
ENSG00000147419	346
ENSG00000147421	346
ENSG00000147437	346
ENSG00000147439	346
ENSG00000147454	346
ENSG00000147457	346
ENSG00000147459	346
ENSG00000147471	64
ENSG00000147475	64
ENSG00000147533	64
ENSG00000147535	64
ENSG00000147536	64
ENSG00000147548	64
ENSG00000147601	494
ENSG00000147654	494
ENSG00000147679	494
ENSG00000147789	494
ENSG00000147799	494
ENSG00000147854	106
ENSG00000147874	106
ENSG00000148110	296
ENSG00000148153	29
ENSG00000148218	273
ENSG00000148248	296
ENSG00000148291	296
ENSG00000148296	296
ENSG00000148297	296
ENSG00000148300	296
ENSG00000148303	146
ENSG00000148308	296
ENSG00000148331	296
ENSG00000148334	296
ENSG00000148335	296
ENSG00000148362	296
ENSG00000148396	296
ENSG00000148399	296
ENSG00000148444	62
ENSG00000148481	53
ENSG00000148606	653
ENSG00000148660	653
ENSG00000148672	653
ENSG00000148688	653
ENSG00000148719	653
ENSG00000148730	653
ENSG00000148773	158
ENSG00000148840	653
ENSG00000148843	653
ENSG00000148848	316
ENSG00000148925	74
ENSG00000148950	74
ENSG00000148985	74
ENSG00000149016	348
ENSG00000149089	74
ENSG00000149091	347
ENSG00000149100	74
ENSG00000149136	348
ENSG00000149179	74
ENSG00000149182	74
ENSG00000149187	74
ENSG00000149196	5
ENSG00000149262	76
ENSG00000149269	76
ENSG00000149273	146
ENSG00000149308	90
ENSG00000149311	90
ENSG00000149313	90
ENSG00000149346	254
ENSG00000149357	76
ENSG00000149418	90
ENSG00000149428	90
ENSG00000149474	254
ENSG00000149476	348
ENSG00000149480	348
ENSG00000149483	348
ENSG00000149499	348
ENSG00000149503	348
ENSG00000149532	348
ENSG00000149534	167
ENSG00000149541	348
ENSG00000149547	90
ENSG00000149554	90
ENSG00000149564	349
ENSG00000149577	90
ENSG00000149582	90
ENSG00000149591	350
ENSG00000149599	351
ENSG00000149600	277
ENSG00000149633	352
ENSG00000149657	277
ENSG00000149658	277
ENSG00000149716	126
ENSG00000149743	348
ENSG00000149761	348
ENSG00000149781	323
ENSG00000149782	348
ENSG00000149792	348
ENSG00000149806	348
ENSG00000149823	348
ENSG00000149923	145
ENSG00000149929	145
ENSG00000149930	145
ENSG00000149932	145
ENSG00000150316	5
ENSG00000150401	63
ENSG00000150403	63
ENSG00000150433	90
ENSG00000150455	90
ENSG00000150456	63
ENSG00000150459	63
ENSG00000150477	26
ENSG00000150593	353
ENSG00000150712	418
ENSG00000150756	418
ENSG00000150768	90
ENSG00000150773	90
ENSG00000150776	90
ENSG00000150779	90
ENSG00000150787	90
ENSG00000150990	163
ENSG00000151092	465
ENSG00000151093	465
ENSG00000151116	74
ENSG00000151135	163
ENSG00000151148	163
ENSG00000151151	354
ENSG00000151247	414
ENSG00000151287	63
ENSG00000151327	169
ENSG00000151366	76
ENSG00000151376	355
ENSG00000151445	169
ENSG00000151461	53
ENSG00000151465	53
ENSG00000151498	90
ENSG00000151500	90
ENSG00000151502	90
ENSG00000151503	90
ENSG00000151532	653
ENSG00000151657	53
ENSG00000151748	357
ENSG00000151849	63
ENSG00000151893	653
ENSG00000151923	653
ENSG00000152082	295
ENSG00000152102	141
ENSG00000152193	63
ENSG00000152219	74
ENSG00000152223	26
ENSG00000152229	26
ENSG00000152234	26
ENSG00000152240	26
ENSG00000152242	26
ENSG00000152382	358
ENSG00000152404	90
ENSG00000152433	359
ENSG00000152439	359
ENSG00000152443	359
ENSG00000152454	359
ENSG00000152455	53
ENSG00000152457	53
ENSG00000152464	53
ENSG00000152467	359
ENSG00000152475	117
ENSG00000152484	63
ENSG00000152520	63
ENSG00000152642	465
ENSG00000152689	16
ENSG00000152700	281
ENSG00000152767	63
ENSG00000152904	222
ENSG00000152939	281
ENSG00000152942	281
ENSG00000152944	147
ENSG00000153015	281
ENSG00000153107	219
ENSG00000153207	222
ENSG00000153234	360
ENSG00000153237	361
ENSG00000153283	183
ENSG00000153291	362
ENSG00000153339	26
ENSG00000153391	26
ENSG00000153406	145
ENSG00000153487	63
ENSG00000153551	465
ENSG00000153558	214
ENSG00000153563	183
ENSG00000153767	30
ENSG00000153774	141
ENSG00000153827	445
ENSG00000153879	184
ENSG00000153914	281
ENSG00000153975	28
ENSG00000154001	169
ENSG00000154040	363
ENSG00000154059	26
ENSG00000154065	364
ENSG00000154114	90
ENSG00000154133	349
ENSG00000154144	90
ENSG00000154174	211
ENSG00000154262	365
ENSG00000154328	346
ENSG00000154359	346
ENSG00000154447	366
ENSG00000154582	448
ENSG00000154640	367
ENSG00000154723	371
ENSG00000154781	465
ENSG00000154803	120
ENSG00000154814	465
ENSG00000154832	26
ENSG00000154839	26
ENSG00000154845	26
ENSG00000154889	26
ENSG00000154920	194
ENSG00000154945	194
ENSG00000154957	120
ENSG00000155034	141
ENSG00000155085	28
ENSG00000155097	49
ENSG00000155111	28
ENSG00000155115	28
ENSG00000155189	346
ENSG00000155229	653
ENSG00000155252	653
ENSG00000155256	653
ENSG00000155269	368
ENSG00000155275	83
ENSG00000155287	653
ENSG00000155329	281
ENSG00000155330	105
ENSG00000155363	534
ENSG00000155366	534
ENSG00000155367	534
ENSG00000155393	105
ENSG00000155463	169
ENSG00000155545	281
ENSG00000155660	214
ENSG00000155827	296
ENSG00000155876	106
ENSG00000155906	31
ENSG00000155926	369
ENSG00000155957	315
ENSG00000155975	346
ENSG00000156017	370
ENSG00000156050	32
ENSG00000156110	653
ENSG00000156171	534
ENSG00000156232	526
ENSG00000156256	371
ENSG00000156261	371
ENSG00000156304	371
ENSG00000156345	296
ENSG00000156411	169
ENSG00000156502	653
ENSG00000156515	653
ENSG00000156521	653
ENSG00000156599	348
ENSG00000156603	348
ENSG00000156671	117
ENSG00000156675	64
ENSG00000156697	146
ENSG00000156711	205
ENSG00000156735	64
ENSG00000156831	50
ENSG00000156858	145
ENSG00000156860	145
ENSG00000156873	145
ENSG00000156875	534
ENSG00000156876	534
ENSG00000156928	140
ENSG00000156958	526
ENSG00000156970	158
ENSG00000156983	465
ENSG00000157184	33
ENSG00000157214	48
ENSG00000157224	142
ENSG00000157227	372
ENSG00000157259	142
ENSG00000157303	51
ENSG00000157349	141
ENSG00000157353	141
ENSG00000157426	164
ENSG00000157450	526
ENSG00000157456	158
ENSG00000157500	214
ENSG00000157510	349
ENSG00000157538	371
ENSG00000157540	371
ENSG00000157593	205
ENSG00000157601	197
ENSG00000157734	526
ENSG00000157741	142
ENSG00000157778	140
ENSG00000157796	34
ENSG00000157837	163
ENSG00000157870	373
ENSG00000157881	374
ENSG00000157916	374
ENSG00000157933	374
ENSG00000157954	140
ENSG00000157985	141
ENSG00000158019	375
ENSG00000158042	74
ENSG00000158106	494
ENSG00000158109	374
ENSG00000158158	376
ENSG00000158195	669
ENSG00000158201	26
ENSG00000158234	377
ENSG00000158402	158
ENSG00000158417	401
ENSG00000158480	378
ENSG00000158481	81
ENSG00000158483	76
ENSG00000158545	141
ENSG00000158604	140
ENSG00000158636	76
ENSG00000158669	64
ENSG00000158747	69
ENSG00000158773	385
ENSG00000158796	385
ENSG00000158805	141
ENSG00000158850	35
ENSG00000158863	346
ENSG00000158864	120
ENSG00000158869	36
ENSG00000158941	346
ENSG00000158985	281
ENSG00000159063	76
ENSG00000159069	296
ENSG00000159079	371
ENSG00000159086	371
ENSG00000159128	371
ENSG00000159131	371
ENSG00000159140	371
ENSG00000159147	371
ENSG00000159189	379
ENSG00000159202	194
ENSG00000159208	14
ENSG00000159210	194
ENSG00000159239	380
ENSG00000159256	371
ENSG00000159259	371
ENSG00000159267	371
ENSG00000159307	37
ENSG00000159322	526
ENSG00000159335	312
ENSG00000159352	385
ENSG00000159363	669
ENSG00000159377	385
ENSG00000159403	82
ENSG00000159459	526
ENSG00000159461	141
ENSG00000159579	141
ENSG00000159593	141
ENSG00000159658	33
ENSG00000159692	83
ENSG00000159720	141
ENSG00000159792	141
ENSG00000159842	120
ENSG00000159882	138
ENSG00000159885	138
ENSG00000159915	138
ENSG00000159917	138
ENSG00000160049	669
ENSG00000160051	38
ENSG00000160055	381
ENSG00000160058	38
ENSG00000160075	374
ENSG00000160087	374
ENSG00000160113	39
ENSG00000160131	40
ENSG00000160185	183
ENSG00000160193	371
ENSG00000160194	371
ENSG00000160208	371
ENSG00000160209	141
ENSG00000160214	371
ENSG00000160216	371
ENSG00000160218	371
ENSG00000160255	323
ENSG00000160256	371
ENSG00000160284	383
ENSG00000160294	371
ENSG00000160298	371
ENSG00000160299	371
ENSG00000160305	371
ENSG00000160318	384
ENSG00000160325	296
ENSG00000160336	532
ENSG00000160392	87
ENSG00000160410	87
ENSG00000160445	296
ENSG00000160551	123
ENSG00000160563	296
ENSG00000160593	81
ENSG00000160602	123
ENSG00000160606	123
ENSG00000160613	90
ENSG00000160633	41
ENSG00000160688	385
ENSG00000160695	90
ENSG00000160714	385
ENSG00000160741	385
ENSG00000160746	214
ENSG00000160767	385
ENSG00000160785	385
ENSG00000160791	183
ENSG00000160796	214
ENSG00000160799	214
ENSG00000160813	142
ENSG00000160877	432
ENSG00000160888	230
ENSG00000160908	142
ENSG00000160917	142
ENSG00000160948	494
ENSG00000160949	494
ENSG00000160953	117
ENSG00000160957	494
ENSG00000160959	494
ENSG00000160972	494
ENSG00000160993	142
ENSG00000161010	42
ENSG00000161011	42
ENSG00000161016	146
ENSG00000161021	281
