comm1	comm2	terms1	terms2	jaccard
31	251	24	4	0
31	266	24	16	0
31	19	24	35	0
20	4	15	13	0
20	77	15	150	0
20	223	15	2	0
20	13	15	57	0
20	341	15	4	0
20	241	15	2	0
20	101	15	20	0
20	117	15	150	0.006097560975609756
20	153	15	45	0
20	10	15	36	0
20	322	15	133	0
20	70	15	8	0
20	7	15	8	0
20	2	15	22	0
20	251	15	4	0
20	266	15	16	0
20	19	15	35	0
121	4	11	13	0
121	77	11	150	0
121	223	11	2	0
121	13	11	57	0
121	341	11	4	0
121	241	11	2	0
121	101	11	20	0
121	117	11	150	0
121	153	11	45	0
121	10	11	36	0
121	322	11	133	0
121	70	11	8	0
121	7	11	8	0
121	2	11	22	0
121	251	11	4	0
121	266	11	16	0
121	19	11	35	0
101	4	1	13	0
101	77	1	150	0
101	223	1	2	0
101	13	1	57	0
101	341	1	4	0
101	241	1	2	0
101	101	1	20	0
101	117	1	150	0
101	153	1	45	0
101	10	1	36	0
101	322	1	133	0
101	70	1	8	0
101	7	1	8	0
101	2	1	22	0
101	251	1	4	0
101	266	1	16	0
101	19	1	35	0
46	4	8	13	0
46	77	8	150	0
46	223	8	2	0
46	13	8	57	0
46	341	8	4	0
46	241	8	2	0
46	101	8	20	0
46	117	8	150	0
46	153	8	45	0
46	10	8	36	0
46	322	8	133	0
46	70	8	8	0
46	7	8	8	1
46	2	8	22	0
46	251	8	4	0
46	266	8	16	0
46	19	8	35	0
133	4	1	13	0
133	77	1	150	0
133	223	1	2	0
133	13	1	57	0.017543859649122806
133	341	1	4	0
133	241	1	2	0
133	101	1	20	0
133	117	1	150	0
133	153	1	45	0.022222222222222223
133	10	1	36	0
133	322	1	133	0
133	70	1	8	0
133	7	1	8	0
133	2	1	22	0
133	251	1	4	0
133	266	1	16	0
133	19	1	35	0
134	4	14	13	0
134	77	14	150	0
134	223	14	2	0
134	13	14	57	0.12698412698412698
134	341	14	4	0
134	241	14	2	0
134	101	14	20	0
134	117	14	150	0
134	153	14	45	0.03508771929824561
134	10	14	36	0
134	322	14	133	0.020833333333333332
134	70	14	8	0
134	7	14	8	0
134	2	14	22	0
134	251	14	4	0
134	266	14	16	0
134	19	14	35	0
176	4	3	13	0
176	77	3	150	0
176	223	3	2	0
176	13	3	57	0
176	341	3	4	0
176	241	3	2	0
176	101	3	20	0
176	117	3	150	0
176	153	3	45	0
176	10	3	36	0
176	322	3	133	0
176	70	3	8	0
176	7	3	8	0
176	2	3	22	0
176	251	3	4	0
176	266	3	16	0
176	19	3	35	0
36	4	7	13	0.05263157894736842
36	77	7	150	0
36	223	7	2	0
36	13	7	57	0.06666666666666667
36	341	7	4	0
36	241	7	2	0
36	101	7	20	0
36	117	7	150	0
36	153	7	45	0
36	10	7	36	0
36	322	7	133	0
36	70	7	8	0
36	7	7	8	0
36	2	7	22	0
36	251	7	4	0
36	266	7	16	0
36	19	7	35	0
53	4	22	13	0
53	77	22	150	0
53	223	22	2	0
53	13	22	57	0
53	341	22	4	0
53	241	22	2	0
53	101	22	20	0
53	117	22	150	0
53	153	22	45	0
53	10	22	36	0
53	322	22	133	0.013071895424836602
53	70	22	8	0
53	7	22	8	0
53	2	22	22	1
53	251	22	4	0
53	266	22	16	0
53	19	22	35	0.05555555555555555
253	4	1	13	0
253	77	1	150	0
253	223	1	2	0
253	13	1	57	0
253	341	1	4	0
253	241	1	2	0
253	101	1	20	0
253	117	1	150	0
253	153	1	45	0
253	10	1	36	0
253	322	1	133	0
253	70	1	8	0
253	7	1	8	0
253	2	1	22	0
253	251	1	4	0
253	266	1	16	0
253	19	1	35	0
282	4	4	13	0
282	77	4	150	0
282	223	4	2	0
282	13	4	57	0
282	341	4	4	0
282	241	4	2	0
282	101	4	20	0
282	117	4	150	0
282	153	4	45	0
282	10	4	36	0
282	322	4	133	0
282	70	4	8	0
282	7	4	8	0
282	2	4	22	0
282	251	4	4	1
282	266	4	16	0.1111111111111111
282	19	4	35	0
475	4	1	13	0
475	77	1	150	0
475	223	1	2	0
475	13	1	57	0
475	341	1	4	0
475	241	1	2	0
475	101	1	20	0
475	117	1	150	0
475	153	1	45	0
475	10	1	36	0
475	322	1	133	0
475	70	1	8	0
475	7	1	8	0
475	2	1	22	0
475	251	1	4	0
475	266	1	16	0
475	19	1	35	0
76	4	25	13	0
76	77	25	150	0
76	223	25	2	0
76	13	25	57	0
76	341	25	4	0
76	241	25	2	0
76	101	25	20	0.5517241379310345
76	117	25	150	0
76	153	25	45	0
76	10	25	36	0.6052631578947368
76	322	25	133	0
76	70	25	8	0
76	7	25	8	0
76	2	25	22	0
76	251	25	4	0
76	266	25	16	0
76	19	25	35	0
222	4	16	13	0
222	77	16	150	0
222	223	16	2	0
222	13	16	57	0.12307692307692308
222	341	16	4	0
222	241	16	2	0
222	101	16	20	0
222	117	16	150	0
222	153	16	45	0.03389830508474576
222	10	16	36	0
222	322	16	133	0
222	70	16	8	0
222	7	16	8	0
222	2	16	22	0
222	251	16	4	0
222	266	16	16	0
222	19	16	35	0
322	4	6	13	0
322	77	6	150	0
322	223	6	2	0
322	13	6	57	0
