comm1	comm2	terms1	terms2	jaccard
72	222	10	23	0
72	255	10	5	0
72	356	10	12	0
72	413	10	8	0
72	482	10	51	0
72	490	10	16	0
72	519	10	46	0
72	573	10	2	0
72	628	10	2	0
77	671	17	99	0
77	672	17	21	0
77	673	17	33	0
77	665	17	179	0
77	19	17	88	0.029411764705882353
77	47	17	1	0
77	50	17	8	0
77	71	17	69	0
77	72	17	10	0
77	77	17	17	1
77	87	17	61	0.02631578947368421
77	678	17	53	0
77	95	17	48	0
77	107	17	9	0
77	111	17	31	0
77	136	17	96	0.02727272727272727
77	138	17	15	0
77	142	17	15	0.45454545454545453
77	184	17	3	0
77	203	17	4	0
77	222	17	23	0
77	255	17	5	0
77	356	17	12	0
77	413	17	8	0.47058823529411764
77	482	17	51	0.030303030303030304
77	490	17	16	0
77	519	17	46	0
77	573	17	2	0
77	628	17	2	0
87	671	61	99	0
87	672	61	21	0
87	673	61	33	0
87	665	61	179	0
87	19	61	88	0
87	47	61	1	0
87	50	61	8	0
87	71	61	69	0
87	72	61	10	0
87	77	61	17	0.02631578947368421
87	87	61	61	1
87	678	61	53	0
87	95	61	48	0
87	107	61	9	0
87	111	61	31	0
87	136	61	96	0.00641025641025641
87	138	61	15	0
87	142	61	15	0.02702702702702703
87	184	61	3	0
87	203	61	4	0
87	222	61	23	0
87	255	61	5	0.03125
87	356	61	12	0
87	413	61	8	0.029850746268656716
87	482	61	51	0.009009009009009009
87	490	61	16	0.013157894736842105
87	519	61	46	0
87	573	61	2	0
87	628	61	2	0
678	671	53	99	0
678	672	53	21	0
678	673	53	33	0
678	665	53	179	0
678	19	53	88	0.044444444444444446
678	47	53	1	0
678	50	53	8	0
678	71	53	69	0
678	72	53	10	0
678	77	53	17	0
678	87	53	61	0
678	678	53	53	1
678	95	53	48	0
678	107	53	9	0
678	111	53	31	0
678	136	53	96	0.04195804195804196
678	138	53	15	0
678	142	53	15	0
678	184	53	3	0
678	203	53	4	0
678	222	53	23	0
678	255	53	5	0
678	356	53	12	0
678	413	53	8	0
678	482	53	51	0
678	490	53	16	0
678	519	53	46	0.03125
678	573	53	2	0
678	628	53	2	0
95	671	48	99	0.12213740458015267
95	672	48	21	0
95	673	48	33	0
95	665	48	179	0.027149321266968326
95	19	48	88	0
95	47	48	1	0.020833333333333332
95	50	48	8	0
95	71	48	69	0.09345794392523364
95	72	48	10	0
95	77	48	17	0
95	87	48	61	0
95	678	48	53	0
95	95	48	48	1
95	107	48	9	0
95	111	48	31	0
95	136	48	96	0
95	138	48	15	0
95	142	48	15	0
95	184	48	3	0
95	203	48	4	0
95	222	48	23	0.028985507246376812
95	255	48	5	0
95	356	48	12	0
95	413	48	8	0
95	482	48	51	0
95	490	48	16	0
95	519	48	46	0.14634146341463414
95	573	48	2	0
95	628	48	2	0
107	671	9	99	0
107	672	9	21	0
107	673	9	33	0
107	665	9	179	0
107	19	9	88	0
107	47	9	1	0
107	50	9	8	0
107	71	9	69	0
107	72	9	10	0
107	77	9	17	0
107	87	9	61	0
107	678	9	53	0
107	95	9	48	0
107	107	9	9	1
107	111	9	31	0
107	136	9	96	0
107	138	9	15	0.09090909090909091
107	142	9	15	0
107	184	9	3	0
107	203	9	4	0
107	222	9	23	0.03225806451612903
107	255	9	5	0
107	356	9	12	0
107	413	9	8	0
107	482	9	51	0
107	490	9	16	0
107	519	9	46	0
107	573	9	2	0.2222222222222222
107	628	9	2	0.2222222222222222
111	671	31	99	0.007751937984496124
111	672	31	21	0
111	673	31	33	0
111	665	31	179	0
111	19	31	88	0
111	47	31	1	0
111	50	31	8	0
111	71	31	69	0
111	72	31	10	0
111	77	31	17	0
111	87	31	61	0
111	678	31	53	0
111	95	31	48	0
111	107	31	9	0
111	111	31	31	1
111	136	31	96	0
111	138	31	15	0
111	142	31	15	0
111	184	31	3	0
111	203	31	4	0
111	222	31	23	0
111	255	31	5	0
111	356	31	12	0
111	413	31	8	0
111	482	31	51	0
111	490	31	16	0
111	519	31	46	0
111	573	31	2	0
111	628	31	2	0
136	671	96	99	0
136	672	96	21	0.017391304347826087
136	673	96	33	0.015748031496062992
136	665	96	179	0
136	19	96	88	0.05142857142857143
136	47	96	1	0
136	50	96	8	0
136	71	96	69	0.03773584905660377
136	72	96	10	0.019230769230769232
