comm1	comm2	terms1	terms2	jaccard
46	147	40	23	0
46	221	40	4	0
46	112	40	7	0
46	111	40	17	0
46	213	40	7	0
46	70	40	40	1
46	73	40	3	0
46	151	40	5	0
46	114	40	1	0
46	209	40	4	0
46	128	40	3	0
46	253	40	7	0
46	134	40	16	0
46	168	40	2	0
46	185	40	6	0
46	108	40	7	0
46	197	40	2	0
46	152	40	17	0
46	176	40	7	0
46	104	40	14	0
46	123	40	1	0
46	201	40	1	0
65	32	4	3	0
65	9	4	43	0
65	174	4	38	0
65	155	4	6	0
65	10	4	15	0
65	144	4	9	0
65	95	4	3	0
65	149	4	1	0
65	120	4	7	0
65	175	4	8	0
65	173	4	6	0
65	97	4	30	0
65	86	4	13	0
65	69	4	12	0
65	147	4	23	0
65	221	4	4	0
65	112	4	7	0.1
65	111	4	17	0
65	213	4	7	0
65	70	4	40	0
65	73	4	3	0.4
65	151	4	5	0
65	114	4	1	0
65	209	4	4	0
65	128	4	3	0
65	253	4	7	0
65	134	4	16	0
65	168	4	2	0
65	185	4	6	0
65	108	4	7	0
65	197	4	2	0
65	152	4	17	0
65	176	4	7	0
65	104	4	14	0
65	123	4	1	0.25
65	201	4	1	0.25
633	32	5	3	0
633	9	5	43	0
633	174	5	38	0
633	155	5	6	0
633	10	5	15	0
633	144	5	9	0
633	95	5	3	0
633	149	5	1	0
633	120	5	7	0
633	175	5	8	0
633	173	5	6	0.375
633	97	5	30	0
633	86	5	13	0
633	69	5	12	0
633	147	5	23	0
633	221	5	4	0
633	112	5	7	0
633	111	5	17	0
633	213	5	7	0
633	70	5	40	0
633	73	5	3	0
633	151	5	5	1
633	114	5	1	0
633	209	5	4	0
633	128	5	3	0
633	253	5	7	0
633	134	5	16	0
633	168	5	2	0
633	185	5	6	0
633	108	5	7	0
633	197	5	2	0.4
633	152	5	17	0
633	176	5	7	0
633	104	5	14	0
633	123	5	1	0
633	201	5	1	0
124	32	1	3	0
124	9	1	43	0
124	174	1	38	0
124	155	1	6	0
124	10	1	15	0
124	144	1	9	0
124	95	1	3	0
124	149	1	1	0
124	120	1	7	0
124	175	1	8	0
124	173	1	6	0
124	97	1	30	0
124	86	1	13	0
124	69	1	12	0
124	147	1	23	0
124	221	1	4	0
124	112	1	7	0
124	111	1	17	0
124	213	1	7	0
124	70	1	40	0
124	73	1	3	0
124	151	1	5	0
124	114	1	1	1
124	209	1	4	0
124	128	1	3	0
124	253	1	7	0
124	134	1	16	0
124	168	1	2	0
124	185	1	6	0
124	108	1	7	0
124	197	1	2	0
124	152	1	17	0
124	176	1	7	0
124	104	1	14	0
124	123	1	1	0
124	201	1	1	0
94	32	1	3	0
94	9	1	43	0
94	174	1	38	0
94	155	1	6	0
94	10	1	15	0
94	144	1	9	0
94	95	1	3	0
94	149	1	1	0
94	120	1	7	0
94	175	1	8	0
94	173	1	6	0
94	97	1	30	0
94	86	1	13	0
94	69	1	12	0
94	147	1	23	0
94	221	1	4	0
94	112	1	7	0
94	111	1	17	0
94	213	1	7	0
94	70	1	40	0
94	73	1	3	0
94	151	1	5	0
94	114	1	1	0
94	209	1	4	0
94	128	1	3	0
94	253	1	7	0
94	134	1	16	0
94	168	1	2	0
94	185	1	6	0
94	108	1	7	0
94	197	1	2	0
94	152	1	17	0
94	176	1	7	0
94	104	1	14	0
94	123	1	1	0
94	201	1	1	0
142	32	16	3	0
142	9	16	43	0
142	174	16	38	0
142	155	16	6	0
142	10	16	15	0
142	144	16	9	0
142	95	16	3	0
142	149	16	1	0
142	120	16	7	0
142	175	16	8	0
142	173	16	6	0
142	97	16	30	0
142	86	16	13	0
142	69	16	12	0
142	147	16	23	0
142	221	16	4	0
142	112	16	7	0.045454545454545456
142	111	16	17	0
142	213	16	7	0
142	70	16	40	0
142	73	16	3	0
142	151	16	5	0
142	114	16	1	0
142	209	16	4	0
142	128	16	3	0
142	253	16	7	0
142	134	16	16	1
142	168	16	2	0
142	185	16	6	0
142	108	16	7	0
142	197	16	2	0
142	152	16	17	0
142	176	16	7	0
142	104	16	14	0
142	123	16	1	0
142	201	16	1	0
174	32	2	3	0
174	9	2	43	0
174	174	2	38	0
174	155	2	6	0
174	10	2	15	0
174	144	2	9	0
174	95	2	3	0
174	149	2	1	0
174	120	2	7	0
174	175	2	8	0
174	173	2	6	0
174	97	2	30	0
174	86	2	13	0
174	69	2	12	0
174	147	2	23	0
174	221	2	4	0
174	112	2	7	0
174	111	2	17	0
174	213	2	7	0
174	70	2	40	0
174	73	2	3	0
174	151	2	5	0
174	114	2	1	0
174	209	2	4	0
174	128	2	3	0
174	253	2	7	0
174	134	2	16	0
174	168	2	2	1
174	185	2	6	0
174	108	2	7	0
174	197	2	2	0
174	152	2	17	0
174	176	2	7	0
174	104	2	14	0
174	123	2	1	0
174	201	2	1	0
88	32	6	3	0
88	9	6	43	0
88	174	6	38	0
88	155	6	6	0
88	10	6	15	0
88	144	6	9	0
88	95	6	3	0
88	149	6	1	0
88	120	6	7	0
88	175	6	8	0
88	173	6	6	0
88	97	6	30	0
88	86	6	13	0
88	69	6	12	0
88	147	6	23	0
88	221	6	4	0
88	112	6	7	0
88	111	6	17	0
88	213	6	7	0
88	70	6	40	0
88	73	6	3	0
88	151	6	5	0
88	114	6	1	0
88	209	6	4	0
88	128	6	3	0
88	253	6	7	0
88	134	6	16	0
88	168	6	2	0
88	185	6	6	0
88	108	6	7	0.4444444444444444
88	197	6	2	0
88	152	6	17	0
88	176	6	7	0
88	104	6	14	0
88	123	6	1	0
88	201	6	1	0
531	32	2	3	0
531	9	2	43	0
531	174	2	38	0
531	155	2	6	0
531	10	2	15	0
531	144	2	9	0
531	95	2	3	0
531	149	2	1	0
531	120	2	7	0
531	175	2	8	0
531	173	2	6	0.3333333333333333
531	97	2	30	0
531	86	2	13	0
531	69	2	12	0
531	147	2	23	0
531	221	2	4	0
531	112	2	7	0
531	111	2	17	0
531	213	2	7	0
531	70	2	40	0
531	73	2	3	0
531	151	2	5	0.4
531	114	2	1	0
531	209	2	4	0
531	128	2	3	0
531	253	2	7	0
531	134	2	16	0
531	168	2	2	0
531	185	2	6	0
531	108	2	7	0
531	197	2	2	1
531	152	2	17	0
531	176	2	7	0
531	104	2	14	0
531	123	2	1	0
531	201	2	1	0
692	32	17	3	0
692	9	17	43	0.05263157894736842
692	174	17	38	0
692	155	17	6	0
692	10	17	15	0
692	144	17	9	0
692	95	17	3	0
692	149	17	1	0
692	120	17	7	0
692	175	17	8	0
692	173	17	6	0
692	97	17	30	0
692	86	17	13	0
692	69	17	12	0
692	147	17	23	0
692	221	17	4	0
692	112	17	7	0
692	111	17	17	0
692	213	17	7	0
692	70	17	40	0
692	73	17	3	0
692	151	17	5	0
692	114	17	1	0
692	209	17	4	0
692	128	17	3	0
692	253	17	7	0
692	134	17	16	0
692	168	17	2	0
692	185	17	6	0
692	108	17	7	0
692	197	17	2	0
692	152	17	17	1
692	176	17	7	0
692	104	17	14	0
692	123	17	1	0
692	201	17	1	0
52	32	7	3	0
52	9	7	43	0
52	174	7	38	0
52	155	7	6	0
52	10	7	15	0
52	144	7	9	0
52	95	7	3	0
52	149	7	1	0
52	120	7	7	0
52	175	7	8	0
52	173	7	6	0
52	97	7	30	0
52	86	7	13	0
52	69	7	12	0
52	147	7	23	0
52	221	7	4	0
52	112	7	7	0
52	111	7	17	0
52	213	7	7	0
52	70	7	40	0
52	73	7	3	0
52	151	7	5	0
52	114	7	1	0
52	209	7	4	0
52	128	7	3	0
52	253	7	7	0
52	134	7	16	0
52	168	7	2	0
52	185	7	6	0
52	108	7	7	0
52	197	7	2	0
52	152	7	17	0
52	176	7	7	1
52	104	7	14	0
52	123	7	1	0
52	201	7	1	0
539	32	14	3	0
539	9	14	43	0.017857142857142856
539	174	14	38	0
539	155	14	6	0
539	10	14	15	0
539	144	14	9	0
539	95	14	3	0
539	149	14	1	0.07142857142857142
539	120	14	7	0.10526315789473684
539	175	14	8	0
539	173	14	6	0
539	97	14	30	0
539	86	14	13	0.2857142857142857
539	69	14	12	0
539	147	14	23	0.05714285714285714
539	221	14	4	0
539	112	14	7	0
539	111	14	17	0
539	213	14	7	0
539	70	14	40	0
539	73	14	3	0
539	151	14	5	0
539	114	14	1	0
539	209	14	4	0
539	128	14	3	0
539	253	14	7	0
539	134	14	16	0
539	168	14	2	0
539	185	14	6	0
539	108	14	7	0
539	197	14	2	0
539	152	14	17	0
539	176	14	7	0
539	104	14	14	1
539	123	14	1	0
539	201	14	1	0
243	32	1	3	0
243	9	1	43	0
243	174	1	38	0
243	155	1	6	0
243	10	1	15	0
243	144	1	9	0
243	95	1	3	0
243	149	1	1	0
243	120	1	7	0
243	175	1	8	0
243	173	1	6	0
243	97	1	30	0
243	86	1	13	0
243	69	1	12	0
243	147	1	23	0
243	221	1	4	0
243	112	1	7	0.14285714285714285
243	111	1	17	0
243	213	1	7	0
243	70	1	40	0
243	73	1	3	0.3333333333333333
243	151	1	5	0
243	114	1	1	0
243	209	1	4	0
243	128	1	3	0
243	253	1	7	0
243	134	1	16	0
243	168	1	2	0
243	185	1	6	0
243	108	1	7	0
243	197	1	2	0
243	152	1	17	0
243	176	1	7	0
243	104	1	14	0
243	123	1	1	1
243	201	1	1	1
434	32	1	3	0
434	9	1	43	0
434	174	1	38	0
434	155	1	6	0
434	10	1	15	0
434	144	1	9	0
434	95	1	3	0
434	149	1	1	0
434	120	1	7	0
434	175	1	8	0
434	173	1	6	0
434	97	1	30	0
434	86	1	13	0
434	69	1	12	0
434	147	1	23	0
434	221	1	4	0
434	112	1	7	0.14285714285714285
434	111	1	17	0
434	213	1	7	0
434	70	1	40	0
434	73	1	3	0.3333333333333333
434	151	1	5	0
434	114	1	1	0
434	209	1	4	0
434	128	1	3	0
434	253	1	7	0
434	134	1	16	0
434	168	1	2	0
434	185	1	6	0
434	108	1	7	0
434	197	1	2	0
434	152	1	17	0
434	176	1	7	0
434	104	1	14	0
434	123	1	1	1
434	201	1	1	1
