comm1	comm2	terms1	terms2	jaccard
8	7	31	36	0
8	344	31	2	0
8	5	31	5	0.16129032258064516
8	274	31	9	0
8	45	31	38	0
8	40	31	63	0
8	6	31	1	0
8	8	31	100	0
8	64	31	6	0
8	75	31	17	0.02127659574468085
8	34	31	18	0
8	18	31	13	0.375
8	32	31	2	0.06451612903225806
8	31	31	24	0.018518518518518517
8	20	31	15	0
8	121	31	11	0
8	101	31	1	0
8	46	31	8	0
8	133	31	1	0
8	134	31	14	0
8	176	31	3	0
8	36	31	7	0
8	53	31	22	0
8	253	31	1	0
8	282	31	4	0
8	475	31	1	0
8	76	31	25	0.5135135135135135
8	222	31	16	0
8	322	31	6	0
8	65	31	24	0.4473684210526316
8	221	31	11	0
8	123	31	2	0.03125
8	217	31	5	0
8	366	31	11	0
8	262	31	7	0
8	394	31	60	0
8	118	31	23	0
8	239	31	16	0
8	83	31	35	0
6	4	9	17	0
6	312	9	1	0
6	41	9	67	0
6	11	9	11	0
6	268	9	13	0
6	2	9	128	0
6	13	9	4	0
6	78	9	16	0
6	9	9	158	0
6	7	9	36	0
6	344	9	2	0
6	5	9	5	0
6	274	9	9	0
6	45	9	38	0
6	40	9	63	0
6	6	9	1	0
6	8	9	100	0
6	64	9	6	0
6	75	9	17	0.04
6	34	9	18	0
6	18	9	13	0
6	32	9	2	0
6	31	9	24	0
6	20	9	15	0
6	121	9	11	0
6	101	9	1	0
6	46	9	8	0
6	133	9	1	0
6	134	9	14	0
6	176	9	3	0
6	36	9	7	0
6	53	9	22	0
6	253	9	1	0
6	282	9	4	0
6	475	9	1	0
6	76	9	25	0.36
6	222	9	16	0
6	322	9	6	0
6	65	9	24	0.375
6	221	9	11	0
6	123	9	2	0
6	217	9	5	0
6	366	9	11	0
6	262	9	7	0
6	394	9	60	0
6	118	9	23	0
6	239	9	16	0
6	83	9	35	0
266	4	8	17	0
266	312	8	1	0
266	41	8	67	0
266	11	8	11	0
266	268	8	13	0
266	2	8	128	0
266	13	8	4	0
266	78	8	16	0
266	9	8	158	0
266	7	8	36	0
266	344	8	2	0
266	5	8	5	0
266	274	8	9	0
266	45	8	38	0
266	40	8	63	0
266	6	8	1	0
266	8	8	100	0
266	64	8	6	0.07692307692307693
266	75	8	17	0
266	34	8	18	0
266	18	8	13	0
266	32	8	2	0
266	31	8	24	0
266	20	8	15	0
266	121	8	11	0
266	101	8	1	0
266	46	8	8	1
266	133	8	1	0
266	134	8	14	0
266	176	8	3	0
266	36	8	7	0
266	53	8	22	0
266	253	8	1	0
266	282	8	4	0
266	475	8	1	0
266	76	8	25	0
266	222	8	16	0
266	322	8	6	0
266	65	8	24	0
266	221	8	11	0
266	123	8	2	0
266	217	8	5	0
266	366	8	11	0
266	262	8	7	0
266	394	8	60	0
266	118	8	23	0
266	239	8	16	0
266	83	8	35	0
13	4	48	17	0.015625
13	312	48	1	0
13	41	48	67	0.026785714285714284
13	11	48	11	0
13	268	48	13	0
13	2	48	128	0
13	13	48	4	0
13	78	48	16	0
13	9	48	158	0.014778325123152709
13	7	48	36	0.68
13	344	48	2	0
13	5	48	5	0
13	274	48	9	0
13	45	48	38	0
13	40	48	63	0
13	6	48	1	0
13	8	48	100	0.05714285714285714
13	64	48	6	0
13	75	48	17	0
13	34	48	18	0
