comm1	comm2	terms1	terms2	jaccard
149	69	1	28	0
149	147	1	48	0.020833333333333332
149	221	1	4	0
149	112	1	9	0
149	111	1	31	0
149	213	1	14	0
149	70	1	96	0
149	73	1	10	0
149	151	1	15	0
149	114	1	3	0
149	209	1	8	0
149	128	1	5	0
149	253	1	9	0
149	134	1	23	0.043478260869565216
149	168	1	5	0
149	185	1	8	0
149	108	1	8	0
149	197	1	8	0
149	152	1	51	0
149	176	1	16	0
149	104	1	46	0.021739130434782608
149	123	1	2	0
149	201	1	2	0
120	32	8	5	0
120	9	8	148	0
120	174	8	88	0
120	155	8	6	0
120	10	8	46	0
120	144	8	15	0
120	95	8	4	0
120	149	8	1	0.125
120	120	8	8	1
120	175	8	10	0
120	173	8	17	0
120	97	8	64	0
120	86	8	55	0.03278688524590164
120	69	8	28	0
120	147	8	48	0.037037037037037035
120	221	8	4	0
120	112	8	9	0
120	111	8	31	0
120	213	8	14	0
120	70	8	96	0
120	73	8	10	0
120	151	8	15	0
120	114	8	3	0
120	209	8	8	0
120	128	8	5	0
120	253	8	9	0
120	134	8	23	0.03333333333333333
120	168	8	5	0
120	185	8	8	0
120	108	8	8	0
120	197	8	8	0
120	152	8	51	0
120	176	8	16	0
120	104	8	46	0.038461538461538464
120	123	8	2	0
120	201	8	2	0
175	32	10	5	0
175	9	10	148	0
175	174	10	88	0
175	155	10	6	0
175	10	10	46	0
175	144	10	15	0
175	95	10	4	0
175	149	10	1	0
175	120	10	8	0
175	175	10	10	1
175	173	10	17	0
175	97	10	64	0
175	86	10	55	0
175	69	10	28	0
175	147	10	48	0
175	221	10	4	0
175	112	10	9	0
175	111	10	31	0
175	213	10	14	0
175	70	10	96	0.019230769230769232
175	73	10	10	0
175	151	10	15	0
175	114	10	3	0
175	209	10	8	0
175	128	10	5	0
175	253	10	9	0
175	134	10	23	0
175	168	10	5	0
175	185	10	8	0
175	108	10	8	0
175	197	10	8	0
175	152	10	51	0
175	176	10	16	0
175	104	10	46	0
175	123	10	2	0
175	201	10	2	0
173	32	17	5	0
173	9	17	148	0
173	174	17	88	0.029411764705882353
173	155	17	6	0
173	10	17	46	0
173	144	17	15	0
173	95	17	4	0
173	149	17	1	0
173	120	17	8	0
173	175	17	10	0
173	173	17	17	1
173	97	17	64	0.02531645569620253
173	86	17	55	0
173	69	17	28	0
173	147	17	48	0
173	221	17	4	0
173	112	17	9	0
173	111	17	31	0
173	213	17	14	0
173	70	17	96	0.02727272727272727
173	73	17	10	0
173	151	17	15	0.45454545454545453
173	114	17	3	0
173	209	17	8	0
173	128	17	5	0
173	253	17	9	0
173	134	17	23	0
173	168	17	5	0
173	185	17	8	0
173	108	17	8	0
173	197	17	8	0.47058823529411764
173	152	17	51	0.030303030303030304
173	176	17	16	0
173	104	17	46	0
173	123	17	2	0
173	201	17	2	0
97	32	64	5	0
97	9	64	148	0
97	174	64	88	0
97	155	64	6	0
97	10	64	46	0
97	144	64	15	0
97	95	64	4	0
97	149	64	1	0
97	120	64	8	0
97	175	64	10	0
97	173	64	17	0.02531645569620253
97	97	64	64	1
97	86	64	55	0
97	69	64	28	0
97	147	64	48	0
97	221	64	4	0
97	112	64	9	0
97	111	64	31	0
97	213	64	14	0
97	70	64	96	0.006289308176100629
97	73	64	10	0
97	151	64	15	0.025974025974025976
97	114	64	3	0
97	209	64	8	0
97	128	64	5	0
97	253	64	9	0
97	134	64	23	0
97	168	64	5	0.029850746268656716
97	185	64	8	0
97	108	64	8	0
97	197	64	8	0.02857142857142857
97	152	64	51	0.008771929824561403
97	176	64	16	0.012658227848101266
97	104	64	46	0
97	123	64	2	0
97	201	64	2	0
86	32	55	5	0
86	9	55	148	0
86	174	55	88	0.043795620437956206
86	155	55	6	0
86	10	55	46	0
86	144	55	15	0
86	95	55	4	0
86	149	55	1	0.01818181818181818
86	120	55	8	0.03278688524590164
86	175	55	10	0
86	173	55	17	0
86	97	55	64	0
86	86	55	55	1
86	69	55	28	0
86	147	55	48	0.09574468085106383
86	221	55	4	0
86	112	55	9	0
86	111	55	31	0
86	213	55	14	0
86	70	55	96	0.013422818791946308
86	73	55	10	0
86	151	55	15	0
86	114	55	3	0
86	209	55	8	0
86	128	55	5	0
86	253	55	9	0
86	134	55	23	0.02631578947368421
86	168	55	5	0
86	185	55	8	0
86	108	55	8	0
86	197	55	8	0
86	152	55	51	0
86	176	55	16	0
86	104	55	46	0.463768115942029
86	123	55	2	0
86	201	55	2	0
69	32	28	5	0
69	9	28	148	0
69	174	28	88	0.017543859649122806
69	155	28	6	0
69	10	28	46	0
69	144	28	15	0
69	95	28	4	0
69	149	28	1	0
69	120	28	8	0
69	175	28	10	0
69	173	28	17	0
69	97	28	64	0
69	86	28	55	0
69	69	28	28	1
69	147	28	48	0
69	221	28	4	0
69	112	28	9	0
69	111	28	31	0
69	213	28	14	0
69	70	28	96	0.05084745762711865
69	73	28	10	0
69	151	28	15	0
69	114	28	3	0
69	209	28	8	0
69	128	28	5	0
69	253	28	9	0
69	134	28	23	0
69	168	28	5	0
69	185	28	8	0
69	108	28	8	0
69	197	28	8	0
69	152	28	51	0
69	176	28	16	0
69	104	28	46	0.04225352112676056
